ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
11678,23054,1,2024-04-14,1,1,171,2389,9.0,33188,1,0
11679,23058,1,2023-10-09,1,3,269,4124,28.0,33191,1,0
11680,23061,1,2023-11-21,1,4,306,4754,34.0,33193,1,0
11681,23063,1,2023-01-22,1,1,181,2590,5.0,33197,1,0
11682,23063,1,2023-01-28,1,1,181,2590,9.0,33199,1,0
11683,23065,1,2023-09-04,1,1,42,116,7.0,33201,1,0
11684,23066,1,2023-06-03,1,11,489,6297,85.0,33203,1,0
11685,23067,1,2023-01-16,1,27,674,7660,198.0,33204,1,0
11686,23070,1,2023-01-25,1,17,577,6961,129.0,33209,1,0
11687,23072,1,2023-08-06,1,9,440,5895,74.0,33214,1,0
11688,23073,1,2023-04-11,1,26,666,7608,188.0,33215,1,0
11689,23074,2,2023-08-05,1,2,230,3454,17.0,33216,1,0
11690,23075,1,2023-05-21,1,11,480,6225,89.0,33218,1,0
11691,23076,1,2023-03-29,1,21,621,7284,159.0,33219,1,0
11692,23078,2,2023-05-20,1,10,471,6147,79.0,33222,1,0
11693,23079,1,2023-09-29,9,45,579,6980,137.0,33226,1,0
11694,23081,1,2023-11-14,1,1,140,1837,9.0,33228,1,0
11695,23082,1,2023-07-27,1,1,209,3072,9.0,33229,1,0
11696,23085,2,2023-08-10,1,1,122,1510,10.0,33231,1,0
11697,23087,1,2023-09-26,1,1,124,1546,,33233,1,0
11698,23088,1,2023-03-27,1,17,567,6892,129.0,33234,1,0
11699,23091,1,2023-01-12,1,1,96,1091,7.0,33235,1,0
11700,23094,1,2024-03-28,1,26,667,7612,189.0,33236,1,0
11701,23098,1,2023-11-02,1,1,94,1050,10.0,33241,1,0
11702,23100,1,2023-09-23,1,20,609,7205,150.0,33243,1,0
11703,23105,2,2023-10-20,1,3,281,4317,24.0,33245,1,0
11704,23105,1,2023-10-30,1,3,281,4317,27.0,33247,1,0
11705,23109,1,2023-10-28,2,36,669,7629,188.0,33252,1,0
11706,23113,1,2023-08-08,1,22,631,7360,,33259,1,0
11707,23115,1,2023-08-11,1,7,383,5458,57.0,33262,1,0
11708,23115,1,2023-08-15,1,7,383,5458,,33263,1,0
11709,23118,1,2023-03-21,1,11,487,6281,85.0,33268,1,0
11710,23124,1,2023-10-25,1,1,66,586,8.0,33279,1,0
11711,23130,1,2023-10-19,1,7,395,5540,59.0,33282,1,0
11712,23132,1,2023-10-12,4,39,654,7524,180.0,33286,1,0
11713,23134,1,2023-07-30,1,20,606,7182,151.0,33290,1,0
11714,23139,1,2024-01-03,1,1,42,115,5.0,33300,1,0
11715,23141,1,2023-07-21,3,38,655,7532,,33302,1,0
11716,23144,1,2023-08-12,1,10,458,6047,79.0,33305,1,0
11717,23146,1,2023-07-04,1,24,649,7488,,33311,1,0
11718,23147,1,2023-12-01,1,11,474,6177,87.0,33312,1,0
11719,23148,1,2023-04-14,1,7,389,5496,60.0,33313,1,0
11720,23149,1,2023-10-19,1,12,502,6386,91.0,33314,1,0
11721,23149,1,2023-10-15,1,12,502,6386,95.0,33315,1,0
11722,23150,2,2023-08-18,1,8,424,5774,67.0,33317,1,0
11723,23153,1,2023-03-19,1,1,61,457,4.0,33321,1,0
11724,23157,1,2023-07-13,1,1,82,865,10.0,33325,1,0
11725,23163,2,2023-03-31,1,9,443,5917,73.0,33331,1,0
11726,23166,2,2023-10-19,1,1,142,1862,2.0,33338,1,0
11727,23168,1,2023-09-03,1,13,512,6467,,33342,1,0
11728,23173,1,2023-08-16,1,18,589,7048,134.0,33350,1,0
11729,23174,2,2023-11-24,8,44,715,7983,235.0,33351,1,0
11730,23175,1,2023-11-16,1,15,549,6747,116.0,33353,1,0
11731,23179,1,2023-10-01,1,2,243,3676,15.0,33356,1,0
11732,23180,2,2023-07-05,4,39,556,6804,120.0,33358,1,0
11733,23181,1,2023-04-28,1,2,239,3615,16.0,33359,1,0
11734,23183,1,2023-01-24,1,18,588,7040,,33360,1,0
11735,23186,1,2023-10-22,1,4,288,4418,33.0,33363,1,0
11736,23189,1,2023-09-26,1,35,731,8105,252.0,33365,1,0
11737,23194,1,2023-01-08,1,1,61,460,4.0,33372,1,0
11738,23204,1,2023-06-29,1,2,243,3686,16.0,33381,1,0
11739,23205,1,2023-01-30,1,8,420,5743,67.0,33382,1,0
11740,23207,1,2023-06-20,1,17,570,6909,130.0,33383,1,0
11741,23210,1,2023-09-29,1,10,468,6120,,33391,1,0
11742,23211,1,2023-04-26,1,20,608,7198,147.0,33395,1,0
11743,23213,1,2023-04-25,1,1,170,2369,8.0,33397,1,0
11744,23218,1,2023-08-02,1,4,296,4583,38.0,33401,1,0
11745,23220,1,2023-09-11,1,1,119,1468,6.0,33402,1,0
11746,23223,1,2023-01-21,9,45,118,1452,5.0,33405,1,0
11747,23223,1,2023-02-10,1,1,118,1452,1.0,33407,1,0
11748,23224,1,2023-04-05,3,38,43,129,8.0,33409,1,0
11749,23225,1,2023-03-08,1,24,649,7488,174.0,33410,1,0
11750,23226,2,2023-09-24,1,20,613,7231,147.0,33411,1,0
11751,23231,1,2023-08-25,1,1,187,2702,6.0,33415,1,0
11752,23232,1,2023-06-05,1,4,314,4885,31.0,33416,1,0
11753,23233,1,2023-02-04,1,4,302,4678,32.0,33418,1,0
11754,23233,1,2023-01-14,1,4,302,4678,39.0,33420,1,0
11755,23234,1,2023-03-21,1,3,277,4260,26.0,33422,1,0
11756,23235,1,2023-11-28,1,32,717,8006,,33423,1,0
11757,23236,2,2023-09-29,1,25,657,7539,186.0,33425,1,0
11758,23239,1,2023-01-16,1,7,382,5450,56.0,33428,1,0
11759,23242,1,2023-06-29,1,5,350,5207,43.0,33429,1,0
11760,23243,1,2023-01-29,4,39,271,4146,26.0,33430,1,0
11761,23243,1,2023-01-29,1,3,271,4146,25.0,33431,1,0
11762,23246,1,2023-07-03,1,13,515,6490,102.0,33434,1,0
11763,23247,1,2023-08-27,1,14,537,6655,,33436,1,0
11764,23248,1,2023-09-18,1,32,717,8004,232.0,33437,1,0
11765,23250,1,2023-07-11,1,30,700,7864,218.0,33438,1,0
11766,23251,1,2023-05-16,1,7,391,5516,59.0,33439,1,0
11767,23255,1,2023-11-28,1,1,97,1098,2.0,33441,1,0
11768,23258,1,2023-09-23,1,33,718,8010,239.0,33443,1,0
11769,23260,1,2023-08-14,1,26,668,7622,193.0,33445,1,0
11770,23262,1,2023-04-15,1,21,623,7302,159.0,33450,1,0
11771,23263,1,2023-05-18,7,43,210,3104,9.0,33451,1,0
11772,23265,2,2023-08-05,1,16,566,6883,121.0,33452,1,0
11773,23267,1,2023-01-08,1,32,713,7974,231.0,33455,1,0
11774,23271,1,2023-10-14,1,31,705,7902,225.0,33458,1,0
11775,23271,1,2023-10-10,1,31,705,7902,225.0,33459,1,0
11776,23272,1,2023-09-19,1,12,509,6450,90.0,33461,1,0
11777,23279,1,2023-08-22,1,5,335,5105,46.0,33468,1,0
11778,23280,1,2023-12-27,1,6,364,5315,51.0,33469,1,0
11779,23283,1,2023-11-16,1,6,360,5284,52.0,33473,1,0
11780,23283,1,2023-11-16,5,40,360,5284,52.0,33474,1,0
11781,23284,2,2023-03-01,5,41,695,7828,212.0,33476,1,0
11782,23285,1,2023-09-20,1,13,520,6533,99.0,33480,1,0
11783,23289,2,2023-09-13,1,7,383,5457,,33484,1,0
11784,23291,1,2023-03-30,1,1,179,2553,2.0,33486,1,0
11785,23294,1,2023-03-25,1,1,126,1583,7.0,33492,1,0
11786,23297,1,2023-10-26,1,25,657,7541,,33493,1,0
11787,23297,1,2023-10-29,1,25,657,7541,182.0,33496,1,0
11788,23299,1,2023-02-24,1,6,359,5283,50.0,33502,1,0
11789,23300,1,2023-10-11,1,9,433,5846,73.0,33504,1,0
11790,23300,1,2023-10-06,1,9,433,5846,74.0,33505,1,0
11791,23306,1,2023-04-21,1,1,171,2379,9.0,33510,1,0
11792,23307,1,2023-01-23,1,1,43,138,2.0,33513,1,0
11793,23309,1,2023-10-05,8,44,239,3611,19.0,33517,1,0
11794,23309,1,2023-10-04,1,2,239,3611,12.0,33519,1,0
11795,23310,1,2024-01-13,1,25,658,7552,186.0,33521,1,0
11796,23311,1,2023-06-07,1,8,426,5793,67.0,33522,1,0
11797,23314,1,2023-02-23,1,26,666,7609,190.0,33529,1,0
11798,23316,2,2023-02-13,1,1,83,881,,33530,1,0
11799,23323,1,2023-03-17,1,11,473,6168,84.0,33538,1,0
11800,23323,1,2023-03-17,1,11,473,6168,84.0,33539,1,0
11801,23325,1,2023-03-18,1,5,340,5134,45.0,33541,1,0
11802,23326,1,2023-01-18,1,8,415,5698,63.0,33543,1,0
11803,23327,1,2023-01-25,1,6,375,5395,50.0,33544,1,0
11804,23329,1,2023-03-13,1,1,195,2830,1.0,33549,1,0
11805,23333,1,2023-08-05,1,11,472,6162,85.0,33556,1,0
11806,23337,1,2023-09-25,1,8,411,5667,65.0,33567,1,0
11807,23340,1,2023-09-13,1,35,728,8079,253.0,33569,1,0
11808,23341,1,2023-01-16,1,27,679,7708,200.0,33570,1,0
11809,23344,1,2023-03-15,1,1,100,1146,7.0,33574,1,0
11810,23345,1,2024-01-04,1,3,276,4219,,33575,1,0
11811,23345,1,2024-01-02,1,3,276,4219,30.0,33578,1,0
11812,23346,1,2024-01-05,1,2,243,3684,12.0,33581,1,0
11813,23348,1,2023-03-26,4,39,388,5489,57.0,33582,1,0
11814,23349,1,2023-07-16,1,13,517,6509,102.0,33584,1,0
11815,23351,1,2023-04-20,1,7,402,5599,59.0,33588,1,0
11816,23359,1,2023-02-09,1,27,676,7684,197.0,33592,1,0
11817,23360,1,2023-12-10,1,12,506,6419,,33593,1,0
11818,23363,1,2023-03-01,1,30,697,7838,218.0,33596,1,0
11819,23363,1,2023-02-07,1,30,697,7838,,33597,1,0
11820,23364,1,2023-07-03,1,1,191,2771,2.0,33599,1,0
11821,23368,1,2024-02-11,1,9,431,5833,75.0,33601,1,0
11822,23373,1,2023-04-19,1,10,455,6017,82.0,33605,1,0
11823,23375,1,2023-05-27,1,19,593,7083,139.0,33606,1,0
11824,23377,1,2023-12-23,1,3,274,4198,,33608,1,0
11825,23379,1,2023-03-25,1,2,226,3393,11.0,33609,1,0
11826,23380,1,2024-03-10,1,20,611,7221,151.0,33610,1,0
11827,23381,1,2023-05-24,1,33,719,8020,237.0,33611,1,0
11828,23385,1,2023-05-02,1,1,134,1743,4.0,33619,1,0
11829,23386,1,2023-11-08,1,13,523,6556,101.0,33621,1,0
11830,23389,1,2023-06-03,1,4,316,4928,34.0,33624,1,0
11831,23392,2,2024-01-02,1,2,229,3430,14.0,33627,1,0
11832,23395,1,2023-12-03,1,20,609,7207,151.0,33629,1,0
11833,23396,1,2023-12-28,1,16,562,6857,124.0,33630,1,0
11834,23397,2,2023-04-27,1,1,63,497,4.0,33631,1,0
11835,23398,1,2023-12-26,1,29,690,7796,211.0,33632,1,0
11836,23401,1,2023-10-06,1,21,620,7280,154.0,33636,1,0
11837,23404,1,2023-08-31,1,2,215,3200,16.0,33638,1,0
11838,23405,1,2023-06-26,1,4,293,4513,38.0,33640,1,0
11839,23405,1,2023-07-09,1,4,293,4513,34.0,33641,1,0
11840,23406,1,2023-02-02,5,40,432,5837,74.0,33643,1,0
11841,23413,1,2023-08-15,1,16,555,6798,119.0,33661,1,0
11842,23414,1,2023-09-05,5,40,621,7293,159.0,33662,1,0
11843,23414,1,2023-09-05,1,21,621,7293,155.0,33664,1,0
11844,23416,1,2023-02-12,1,1,167,2296,2.0,33667,1,0
11845,23420,1,2023-05-23,2,36,557,6819,119.0,33672,1,0
11846,23422,1,2023-12-17,5,40,489,6293,84.0,33673,1,0
11847,23432,1,2023-12-05,1,12,501,6379,92.0,33692,1,0
11848,23433,1,2023-07-27,1,1,121,1488,6.0,33693,1,0
11849,23435,1,2023-01-19,1,1,60,441,7.0,33694,1,0
11850,23444,1,2023-03-04,1,2,249,3776,,33706,1,0
11851,23445,1,2023-08-27,1,13,521,6541,101.0,33714,1,0
11852,23447,2,2023-11-07,1,26,668,7623,188.0,33725,1,0
11853,23448,1,2024-01-02,1,2,231,3475,12.0,33726,1,0
11854,23449,1,2023-04-21,1,1,83,882,4.0,33727,1,0
11855,23450,1,2023-09-30,1,23,641,7434,171.0,33728,1,0
11856,23451,1,2023-08-26,1,1,199,2891,8.0,33730,1,0
11857,23460,1,2023-11-08,1,8,412,5674,68.0,33739,1,0
11858,23461,2,2023-08-12,1,25,661,7567,186.0,33740,1,0
11859,23461,1,2023-07-30,1,25,661,7567,185.0,33741,1,0
11860,23465,1,2023-10-28,1,9,448,5967,71.0,33744,1,0
11861,23470,1,2023-04-10,1,1,80,836,2.0,33749,1,0
11862,23473,1,2023-08-04,1,6,376,5408,52.0,33755,1,0
11863,23476,1,2023-12-02,1,1,202,2932,,33757,1,0
11864,23477,1,2023-06-26,3,38,187,2694,1.0,33758,1,0
11865,23482,1,2023-12-09,1,22,636,7392,161.0,33763,1,0
11866,23483,1,2024-01-01,1,1,54,345,5.0,33764,1,0
11867,23487,1,2024-01-13,1,19,593,7082,145.0,33767,1,0
11868,23491,2,2023-11-16,1,3,263,4027,28.0,33771,1,0
11869,23493,1,2023-08-22,1,13,527,6584,,33774,1,0
11870,23496,1,2024-03-12,1,25,659,7553,186.0,33779,1,0
11871,23497,1,2023-08-09,1,20,608,7196,152.0,33780,1,0
11872,23498,1,2023-09-24,1,1,170,2369,8.0,33781,1,0
11873,23500,1,2023-07-12,1,21,623,7301,156.0,33782,1,0
11874,23500,1,2023-07-13,5,41,623,7301,156.0,33784,1,0
11875,23501,1,2023-12-04,1,18,580,6984,135.0,33786,1,0
11876,23501,1,2023-12-06,2,36,580,6984,135.0,33788,1,0
11877,23504,1,2023-02-25,1,11,479,6221,83.0,33794,1,0
11878,23506,1,2024-03-26,1,34,726,8069,249.0,33795,1,0
11879,23508,1,2023-10-04,1,2,217,3244,17.0,33797,1,0
11880,23510,1,2023-04-16,1,15,554,6788,116.0,33799,1,0
11881,23511,1,2023-09-25,1,7,395,5540,,33802,1,0
11882,23511,1,2023-10-17,1,7,395,5540,61.0,33803,1,0
11883,23512,1,2023-02-15,1,18,579,6978,135.0,33805,1,0
11884,23514,1,2023-05-08,1,1,202,2932,5.0,33807,1,0
11885,23519,2,2023-08-26,1,6,360,5287,54.0,33816,1,0
11886,23521,1,2023-03-15,1,1,191,2778,1.0,33818,1,0
11887,23522,1,2023-10-31,1,1,109,1298,5.0,33821,1,0
11888,23523,1,2023-05-20,6,42,349,5198,44.0,33823,1,0
11889,23524,1,2023-12-18,1,2,233,3511,19.0,33825,1,0
11890,23524,1,2023-12-30,1,2,233,3511,14.0,33826,1,0
11891,23530,1,2023-07-11,9,45,202,2935,1.0,33833,1,0
11892,23531,1,2023-12-31,1,1,64,545,2.0,33835,1,0
11893,23532,1,2023-07-15,3,38,702,7877,218.0,33836,1,0
11894,23535,1,2023-11-12,1,19,594,7088,145.0,33839,1,0
11895,23541,2,2023-11-30,1,1,180,2570,8.0,33845,1,0
11896,23542,1,2023-06-10,1,23,644,7455,169.0,33846,1,0
11897,23547,1,2023-12-26,1,1,166,2284,10.0,33849,1,0
11898,23551,1,2023-12-16,1,1,172,2416,6.0,33856,1,0
11899,23553,2,2023-03-24,1,2,211,3123,16.0,33858,1,0
11900,23554,1,2023-07-07,1,1,159,2126,,33859,1,0
11901,23554,1,2023-05-17,1,1,159,2126,10.0,33860,1,0
11902,23555,1,2023-06-09,1,11,477,6201,87.0,33862,1,0
11903,23557,1,2023-10-17,1,1,82,867,8.0,33863,1,0
11904,23558,1,2023-09-22,1,1,93,1030,10.0,33865,1,0
11905,23559,1,2023-04-24,1,29,690,7795,212.0,33867,1,0
11906,23560,1,2024-03-01,1,6,371,5365,49.0,33868,1,0
11907,23561,1,2023-03-27,1,26,667,7611,,33869,1,0
11908,23562,1,2023-02-16,1,18,580,6984,133.0,33870,1,0
11909,23562,1,2023-02-15,1,18,580,6984,135.0,33874,1,0
11910,23564,2,2023-03-25,1,16,561,6843,124.0,33879,1,0
11911,23565,2,2023-09-09,1,7,398,5570,56.0,33880,1,0
11912,23566,1,2023-02-18,1,1,60,442,9.0,33881,1,0
11913,23569,1,2023-09-29,1,22,634,7377,,33882,1,0
11914,23571,1,2023-10-12,1,1,78,789,3.0,33887,1,0
11915,23575,1,2023-11-13,1,1,82,868,9.0,33888,1,0
11916,23576,1,2023-07-28,5,40,476,6194,,33892,1,0
11917,23577,1,2023-06-10,1,6,358,5274,49.0,33894,1,0
11918,23578,1,2023-03-27,1,4,314,4880,40.0,33896,1,0
11919,23579,1,2023-02-24,1,1,77,766,1.0,33898,1,0
11920,23581,1,2023-02-06,1,3,262,4019,,33899,1,0
11921,23582,1,2023-05-29,1,4,318,4965,,33900,1,0
11922,23586,1,2023-08-16,1,24,650,7495,,33904,1,0
11923,23588,1,2023-12-21,1,12,504,6409,95.0,33906,1,0
11924,23589,1,2023-11-26,1,13,523,6549,98.0,33908,1,0
11925,23595,2,2023-04-06,1,14,535,6644,109.0,33915,1,0
11926,23596,2,2023-04-03,1,4,313,4876,,33919,1,0
11927,23599,1,2023-06-08,1,15,552,6771,114.0,33920,1,0
11928,23601,1,2023-02-25,1,5,350,5204,42.0,33924,1,0
11929,23602,1,2023-02-19,2,37,669,7627,193.0,33926,1,0
11930,23605,1,2023-11-21,1,6,360,5289,50.0,33931,1,0
11931,23610,2,2023-08-14,1,8,417,5714,65.0,33933,1,0
11932,23611,1,2023-05-11,1,2,218,3249,17.0,33934,1,0
11933,23612,1,2023-07-18,1,4,307,4769,36.0,33935,1,0
11934,23614,1,2023-10-13,1,14,541,6688,109.0,33938,1,0
11935,23616,1,2024-01-07,1,1,106,1261,6.0,33941,1,0
11936,23617,1,2023-12-30,1,12,498,6361,94.0,33943,1,0
11937,23618,1,2023-04-29,1,4,303,4703,35.0,33944,1,0
11938,23619,1,2023-04-20,2,36,164,2236,2.0,33947,1,0
11939,23619,1,2023-04-10,1,1,164,2236,6.0,33948,1,0
11940,23620,1,2023-10-30,1,1,58,409,10.0,33950,1,0
11941,23624,2,2023-11-14,1,1,48,223,8.0,33956,1,0
11942,23626,1,2023-09-02,1,18,590,7057,133.0,33958,1,0
11943,23627,1,2023-03-27,1,8,413,5679,66.0,33959,1,0
11944,23629,1,2023-05-27,1,5,340,5138,47.0,33961,1,0
11945,23631,1,2024-01-23,1,7,388,5494,61.0,33963,1,0
11946,23632,2,2023-02-19,1,1,152,2017,,33964,1,0
11947,23633,1,2023-03-01,1,25,659,7553,185.0,33965,1,0
11948,23634,1,2023-11-01,1,22,626,7319,166.0,33966,1,0
11949,23635,1,2023-06-21,1,10,457,6036,77.0,33967,1,0
11950,23636,1,2023-06-14,1,23,643,7450,168.0,33968,1,0
11951,23636,1,2023-06-29,1,23,643,7450,173.0,33969,1,0
11952,23637,1,2023-09-07,1,1,191,2775,3.0,33971,1,0
11953,23640,1,2023-10-02,1,27,673,7654,198.0,33973,1,0
11954,23645,1,2023-03-11,1,10,458,6043,81.0,33979,1,0
11955,23645,1,2023-03-20,1,10,458,6043,,33981,1,0
11956,23646,1,2023-03-11,1,10,458,6046,82.0,33983,1,0
11957,23648,1,2023-10-04,1,13,527,6584,100.0,33985,1,0
11958,23649,1,2023-02-06,1,8,407,5631,67.0,33988,1,0
11959,23652,1,2023-09-02,1,15,554,6790,,33997,1,0
11960,23656,1,2023-03-19,1,1,43,128,2.0,34004,1,0
11961,23657,1,2023-10-09,1,14,539,6677,108.0,34005,1,0
11962,23661,1,2023-12-06,7,43,688,7781,210.0,34020,1,0
11963,23662,1,2023-10-08,1,8,426,5791,66.0,34023,1,0
11964,23669,1,2023-02-01,1,30,702,7881,218.0,34031,1,0
11965,23670,1,2023-04-13,1,18,587,7035,138.0,34035,1,0
11966,23673,1,2023-09-26,1,1,47,204,2.0,34039,1,0
11967,23675,1,2023-03-27,1,3,273,4186,21.0,34043,1,0
11968,23675,1,2023-03-31,1,3,273,4186,29.0,34044,1,0
11969,23676,1,2023-12-14,1,17,576,6959,126.0,34046,1,0
11970,23679,1,2023-04-18,1,2,230,3453,,34052,1,0
11971,23683,1,2023-06-30,1,28,684,7747,,34057,1,0
11972,23684,1,2023-05-20,1,5,322,4999,42.0,34058,1,0
11973,23685,1,2023-04-30,1,7,393,5530,57.0,34062,1,0
11974,23686,2,2023-11-30,1,1,152,2028,2.0,34063,1,0
11975,23687,2,2023-11-07,1,1,95,1065,10.0,34064,1,0
11976,23691,1,2023-07-21,1,27,675,7676,198.0,34071,1,0
11977,23693,1,2024-01-02,1,1,123,1539,8.0,34072,1,0
11978,23695,1,2023-11-11,4,39,50,263,9.0,34074,1,0
11979,23700,1,2023-11-06,7,43,280,4303,23.0,34079,1,0
11980,23703,1,2023-11-09,1,1,133,1721,10.0,34091,1,0
11981,23704,1,2023-06-09,1,2,238,3606,16.0,34093,1,0
11982,23704,1,2023-06-06,1,2,238,3606,,34094,1,0
11983,23709,1,2023-10-25,1,25,655,7532,182.0,34097,1,0
11984,23711,1,2023-06-10,1,2,218,3249,15.0,34103,1,0
11985,23712,1,2023-02-27,1,1,195,2831,,34105,1,0
11986,23712,1,2023-03-11,1,1,195,2831,1.0,34107,1,0
11987,23714,1,2023-04-10,1,6,374,5393,51.0,34110,1,0
11988,23715,1,2023-03-22,1,1,105,1238,,34111,1,0
11989,23717,1,2023-02-26,1,14,535,6644,110.0,34113,1,0
11990,23718,1,2023-12-24,1,11,480,6228,87.0,34114,1,0
11991,23721,1,2023-10-15,1,1,80,827,,34116,1,0
11992,23722,1,2023-11-21,1,9,434,5853,72.0,34118,1,0
11993,23722,1,2023-11-16,5,40,434,5853,,34120,1,0
11994,23723,1,2023-05-03,1,1,75,733,10.0,34122,1,0
11995,23724,1,2023-09-01,1,3,284,4364,21.0,34125,1,0
11996,23732,1,2023-02-08,1,9,448,5965,70.0,34132,1,0
11997,23734,1,2023-09-23,1,5,339,5133,45.0,34134,1,0
11998,23736,1,2023-12-12,1,13,528,6589,101.0,34137,1,0
11999,23737,1,2023-10-04,1,1,138,1793,1.0,34138,1,0
12000,23738,1,2023-04-10,1,13,514,6480,,34142,1,0
12001,23740,1,2023-04-08,1,12,510,6452,93.0,34146,1,0
12002,23742,1,2023-06-02,1,1,61,462,10.0,34148,1,0
12003,23746,1,2023-03-27,1,28,687,7769,205.0,34156,1,0
12004,23748,1,2023-07-27,1,21,616,7251,159.0,34161,1,0
12005,23749,1,2023-07-27,1,8,420,5746,65.0,34162,1,0
12006,23749,1,2023-08-01,1,8,420,5746,,34164,1,0
12007,23751,1,2023-07-23,1,22,636,7398,161.0,34167,1,0
12008,23752,2,2023-04-29,1,1,140,1835,7.0,34168,1,0
12009,23752,1,2023-05-15,1,1,140,1835,10.0,34170,1,0
12010,23755,1,2023-07-04,1,31,704,7896,226.0,34172,1,0
12011,23756,1,2023-03-18,1,1,205,3000,6.0,34173,1,0
12012,23758,1,2023-07-26,1,8,412,5673,66.0,34175,1,0
12013,23761,1,2023-11-29,1,22,628,7336,163.0,34187,1,0
12014,23762,1,2023-08-21,1,1,160,2151,5.0,34188,1,0
12015,23762,1,2023-08-21,1,1,160,2151,4.0,34189,1,0
12016,23764,1,2023-06-05,1,10,460,6064,77.0,34191,1,0
12017,23764,1,2023-05-26,1,10,460,6064,76.0,34192,1,0
12018,23765,1,2023-04-23,1,6,376,5404,50.0,34194,1,0
12019,23767,1,2023-02-19,1,6,369,5356,,34195,1,0
12020,23768,1,2023-08-01,1,3,254,3863,22.0,34196,1,0
12021,23770,1,2023-06-30,1,4,299,4638,34.0,34198,1,0
12022,23772,1,2023-04-11,1,1,95,1072,7.0,34201,1,0
12023,23773,1,2023-10-31,1,11,478,6208,84.0,34203,1,0
12024,23774,1,2023-02-22,1,9,439,5887,70.0,34205,1,0
12025,23775,1,2023-10-06,1,29,689,7782,209.0,34206,1,0
12026,23778,2,2023-11-14,1,1,112,1353,7.0,34210,1,0
12027,23788,1,2023-03-29,1,9,433,5841,71.0,34215,1,0
12028,23789,1,2023-12-01,1,3,254,3873,28.0,34219,1,0
12029,23790,1,2023-01-13,1,3,267,4102,29.0,34220,1,0
12030,23792,1,2024-01-08,1,2,233,3518,20.0,34223,1,0
12031,23794,1,2023-06-11,1,22,631,7359,165.0,34226,1,0
12032,23794,1,2023-06-14,1,22,631,7359,,34228,1,0
12033,23795,1,2023-08-13,1,3,279,4285,,34230,1,0
12034,23798,1,2024-01-08,1,29,689,7783,215.0,34231,1,0
12035,23799,1,2023-02-16,1,1,171,2374,,34232,1,0
12036,23800,1,2023-04-08,1,1,57,384,1.0,34233,1,0
12037,23801,1,2023-05-08,1,1,183,2637,10.0,34234,1,0
12038,23802,1,2023-06-15,1,14,536,6647,109.0,34235,1,0
12039,23805,1,2023-05-18,1,6,374,5387,54.0,34237,1,0
12040,23805,2,2023-05-20,1,6,374,5387,54.0,34238,1,0
12041,23806,1,2023-08-22,1,6,379,5421,54.0,34240,1,0
12042,23810,1,2023-01-15,1,16,562,6858,120.0,34243,1,0
12043,23813,1,2023-08-19,1,4,295,4554,36.0,34245,1,0
12044,23814,1,2023-08-19,1,4,306,4749,40.0,34247,1,0
12045,23815,1,2023-07-21,1,1,72,684,7.0,34248,1,0
12046,23816,1,2023-04-07,1,33,720,8026,,34249,1,0
12047,23818,1,2023-03-22,5,40,376,5406,51.0,34251,1,0
12048,23821,1,2023-04-17,1,1,147,1951,7.0,34266,1,0
12049,23824,1,2023-05-14,1,1,141,1855,1.0,34269,1,0
12050,23829,1,2023-09-15,1,12,496,6350,,34275,1,0
12051,23830,1,2023-03-26,1,7,387,5484,58.0,34278,1,0
12052,23836,1,2023-06-29,1,30,702,7882,220.0,34288,1,0
12053,23836,1,2023-06-28,1,30,702,7882,216.0,34290,1,0
12054,23838,1,2023-11-08,1,3,265,4065,29.0,34292,1,0
12055,23840,1,2023-06-14,1,14,539,6679,104.0,34293,1,0
12056,23842,1,2023-03-11,1,9,437,5876,,34294,1,0
12057,23843,1,2023-01-20,1,21,619,7275,158.0,34295,1,0
12058,23845,1,2023-12-18,1,13,515,6494,100.0,34298,1,0
12059,23847,1,2023-07-26,7,43,387,5487,55.0,34299,1,0
12060,23850,1,2023-07-20,1,18,584,7015,137.0,34301,1,0
12061,23852,1,2023-02-12,1,20,604,7167,151.0,34304,1,0
12062,23853,1,2023-04-04,1,1,54,344,10.0,34305,1,0
12063,23855,1,2023-10-05,1,1,62,485,9.0,34306,1,0
12064,23858,1,2023-04-05,1,26,665,7602,193.0,34312,1,0
12065,23859,1,2023-07-27,1,6,368,5343,,34314,1,0
12066,23861,1,2023-10-25,1,30,697,7839,217.0,34317,1,0
12067,23861,1,2023-08-23,1,30,697,7839,,34319,1,0
12068,23863,2,2023-06-23,1,4,296,4580,35.0,34323,1,0
12069,23865,1,2023-10-28,1,3,257,3929,22.0,34334,1,0
12070,23866,1,2023-07-04,1,24,654,7519,176.0,34335,1,0
12071,23868,1,2023-11-19,1,7,399,5575,59.0,34340,1,0
12072,23869,1,2023-08-27,1,20,614,7241,151.0,34342,1,0
12073,23871,1,2023-06-24,1,21,616,7254,157.0,34343,1,0
12074,23874,1,2023-12-21,1,12,500,6371,90.0,34344,1,0
12075,23874,1,2023-12-18,1,12,500,6371,92.0,34345,1,0
12076,23875,1,2023-11-04,1,1,150,1984,2.0,34347,1,0
12077,23876,2,2024-01-25,1,11,476,6195,86.0,34349,1,0
12078,23877,2,2023-05-03,2,37,417,5716,67.0,34352,1,0
