CaseMasterID,OccuranceFromDate,OccuranceToDate,latitude,longitude
17794,2022-11-29 15:27:16.706560,2022-11-29 17:27:16.706560,,
17795,2022-05-12 20:08:52.628089,2022-05-12 23:14:47.031451,12.092263,76.371268
17796,2022-07-22 11:03:00.092032,2022-07-22 13:03:00.092032,14.868707,75.323032
17797,2022-12-16 15:16:39.991099,2022-12-16 15:22:26.989374,15.387819,76.34223
17798,2022-05-16 03:59:44.541702,2022-05-16 06:30:48.295842,15.357739,75.662406
17799,2022-11-21 16:28:54.155221,2022-11-21 17:22:40.016962,,
17800,2022-02-04 17:16:02.722262,2022-02-04 18:30:09.586819,15.233004,75.207101
17801,2022-02-07 17:59:29.754266,,14.819388,75.296059
17802,2022-08-31 14:37:59.935380,2022-08-31 15:38:34.376264,15.735571,74.342505
17803,2022-08-20 16:54:34.018595,,15.519786,75.335041
17804,2022-02-14 04:54:04.955057,2022-02-14 06:23:32.766998,12.756995,77.476584
17805,2022-04-27 06:08:01.180617,2022-04-27 08:08:01.180617,13.016182,77.609994
17806,2022-05-21 03:36:28.009582,2022-05-21 03:43:43.885667,12.752534,74.843844
17807,2022-05-25 07:13:23.583923,2022-05-25 09:13:23.583923,12.179645,76.544235
17808,2022-01-23 11:32:21.362970,2022-01-23 12:18:37.059522,14.423896,75.912012
17809,2022-03-13 00:31:46.018370,2022-03-13 00:33:00.006168,13.007444,77.477062
17810,2022-02-14 01:58:45.937412,2022-02-14 02:58:24.999888,,
17811,2022-01-15 09:31:28.624159,2022-01-15 10:59:55.809388,15.499561,75.055802
17812,2022-01-21 12:01:40.288830,,12.640912,76.917195
17813,2022-05-09 12:02:38.731296,2022-05-09 13:21:11.675458,12.287646,76.56496
17814,2022-11-23 15:59:22.355777,,15.232655,76.703645
17815,2022-04-09 09:15:42.538763,,12.911804,77.502802
17816,2022-08-09 03:44:59.711443,,13.006215,77.492412
17817,2022-02-21 11:15:17.659184,2022-02-21 13:15:17.659184,13.089177,77.531677
17818,2022-05-02 16:24:05.888731,2022-05-02 17:15:53.511769,12.98844,77.830943
17819,2022-02-14 17:44:57.633945,2022-02-14 21:41:19.023238,,
17820,2022-08-10 21:16:21.216473,,,
17821,2022-06-11 12:34:00.910256,2022-06-11 14:02:16.964179,,
17822,2022-12-02 12:48:23.356974,2022-12-02 14:48:23.356974,12.835003,77.534164
17823,2022-04-30 05:27:01.222094,2022-04-30 09:07:02.639217,12.459555,76.477615
17824,2022-12-09 06:22:35.059000,,,
17825,2022-07-08 19:13:21.290141,2022-07-08 20:50:43.893301,13.824346,75.631621
17826,2022-06-17 19:50:48.987604,2022-06-17 19:50:57.870296,15.411289,74.935942
17827,2022-07-12 02:02:53.477929,2022-07-12 03:03:15.835898,12.930179,77.609693
17828,2022-01-26 19:20:34.624863,,14.631897,74.127967
17829,2022-06-06 09:30:06.465334,,,
17830,2022-03-22 08:15:15.284525,2022-03-22 10:02:06.708793,12.767804,74.863049
17831,2022-08-30 08:02:23.048854,,13.084833,77.620606
17832,2022-10-28 10:29:02.320759,2022-10-28 12:07:47.527304,12.992655,77.654945
17833,2022-01-08 05:26:33.371553,2022-01-08 05:48:31.884228,13.108889,77.564601
17834,2022-10-18 21:23:41.991748,2022-10-18 23:42:42.019804,,
17835,2022-10-20 10:43:11.244217,2022-10-20 12:00:04.141226,16.917723,75.715457
17836,2022-05-05 09:38:17.558921,,15.461609,76.29984
17837,2022-10-13 13:19:26.246958,2022-10-13 15:14:54.906639,14.827159,75.322613
17838,2022-09-23 02:33:38.001668,,12.504262,77.0082
17839,2022-02-04 14:36:59.768564,,,
17840,2022-11-09 15:02:40.454838,,12.275205,76.536413
17841,2022-11-03 08:13:42.134483,2022-11-03 09:48:59.755177,,
17842,2022-08-18 01:56:26.104344,2022-08-18 04:54:31.345313,12.266907,76.667715
17843,2022-09-25 16:55:54.598039,,15.334166,75.007935
17844,2022-02-26 16:47:00.285114,2022-02-26 17:37:28.639410,13.25533,77.105229
17845,2022-01-08 09:15:30.614977,2022-01-08 12:38:19.844994,,
17846,2022-03-19 02:41:59.970356,2022-03-19 03:41:57.840852,13.106026,78.234052
17847,2022-10-02 11:39:31.157773,2022-10-02 12:04:03.057288,,
17848,2022-03-03 10:20:36.405312,,12.938219,77.751565
17849,2022-09-19 14:06:47.782262,2022-09-19 16:58:14.601466,15.318056,76.363628
17850,2022-08-11 13:38:14.115205,2022-08-11 14:11:57.412548,,
17851,2022-04-09 14:31:47.115839,,12.671509,77.156667
17852,2022-11-22 11:07:38.020641,2022-11-22 13:07:38.020641,15.337136,75.164754
17853,2022-07-16 09:17:56.953204,2022-07-16 10:26:28.243750,12.99483,77.543929
17854,2022-01-19 10:32:45.697036,,13.339126,77.120652
17855,2022-05-08 11:59:31.300530,2022-05-08 13:54:35.664635,12.350476,76.781029
17856,2022-08-25 11:52:40.170343,,12.418926,76.702889
17857,2022-06-21 14:09:51.659161,2022-06-21 14:52:09.690688,12.751694,75.241177
17858,2022-09-09 07:38:05.107094,2022-09-09 07:42:05.077885,15.747418,74.549047
17859,2022-07-04 09:46:29.559489,2022-07-04 14:27:03.974002,12.940238,77.474457
17860,2022-08-13 10:31:28.307958,2022-08-13 12:31:28.307958,12.412019,76.63938
17861,2022-02-12 08:03:39.101077,,15.80842,74.475851
17862,2022-07-13 04:34:41.623798,2022-07-13 09:27:15.600196,12.948559,77.59285
17863,2022-05-17 10:07:42.902706,2022-05-17 12:07:42.902706,12.82025,74.786188
17864,2022-10-05 09:42:54.200691,2022-10-05 10:43:19.233967,17.141793,76.867888
17865,2022-09-09 15:22:14.215073,2022-09-09 15:49:58.793659,16.83679,75.824962
17866,2022-07-17 00:35:27.664508,2022-07-17 00:50:34.153204,13.920264,75.526773
17867,2022-11-23 13:35:16.094827,2022-11-23 13:37:10.877822,15.843348,74.486989
17868,2022-07-19 10:08:19.574585,,13.069175,77.613385
17869,2022-04-18 11:57:31.997807,2022-04-18 17:01:29.993866,17.451135,76.79651
17870,2022-05-01 01:35:49.790453,2022-05-01 03:46:08.133666,12.487818,76.855704
17871,2022-12-07 20:53:31.291413,,12.90529,77.455794
17872,2022-10-06 06:21:19.644411,2022-10-06 07:32:15.587745,17.065578,75.670817
17873,2022-03-16 08:03:36.038666,2022-03-16 13:24:08.171214,12.800035,77.613627
17874,2022-06-23 13:56:57.025151,,13.311175,77.106972
17875,2022-12-20 00:57:16.247290,2022-12-20 02:40:45.524907,12.863522,77.605616
17876,2022-05-29 02:47:42.201814,2022-05-29 03:37:26.245838,12.932685,77.620674
17877,2022-09-16 18:42:50.033596,2022-09-16 19:25:41.017111,,
17878,2022-07-05 08:15:25.101767,2022-07-05 09:01:20.432639,15.372276,75.08423
17879,2022-04-23 08:26:47.453686,2022-04-23 09:19:03.622759,17.338314,76.791299
17880,2022-01-18 22:59:35.781096,2022-01-18 23:05:59.744267,12.85397,76.059073
17881,2022-10-09 08:06:33.868618,2022-10-09 08:38:40.613458,15.403954,75.632127
17882,2022-12-08 03:59:45.596714,2022-12-08 05:39:18.636014,12.675831,77.165474
17883,2022-01-01 00:15:50.777656,2022-01-01 01:49:34.520010,15.497712,75.567193
17884,2022-05-18 13:31:55.824561,,13.272547,74.792527
17885,2022-06-29 10:49:19.762273,2022-06-29 10:51:49.689529,12.877819,77.432893
17886,2022-04-09 11:20:06.503702,2022-04-09 13:10:31.418746,14.202182,76.515802
17887,2022-03-20 16:26:30.313152,2022-03-20 23:34:50.064578,,
17888,2022-06-14 16:42:02.555389,,12.657147,76.924552
17889,2022-05-08 16:16:50.722257,2022-05-08 18:41:23.269041,17.350377,76.918433
17890,2022-03-29 21:07:52.798038,2022-03-29 22:22:23.583419,13.161879,78.071976
17891,2022-03-22 14:01:23.797530,,15.254862,75.133815
17892,2022-04-21 16:39:49.071250,,13.98292,75.486335
17893,2022-06-27 09:53:21.565178,,13.365788,75.580414
17894,2022-01-25 10:22:38.484768,2022-01-25 11:15:05.254495,12.158161,76.735293
17895,2022-04-23 19:55:33.743823,2022-04-23 21:41:37.987988,16.794799,75.756355
17896,2022-07-16 06:36:10.872210,2022-07-16 06:54:49.050396,,
17897,2022-01-08 05:58:04.024682,2022-01-08 07:21:54.933526,13.895031,75.575406
17898,2022-09-26 12:36:22.877939,,,
17899,2022-01-04 04:06:22.769652,,14.837887,75.419434
17900,2022-02-13 16:17:38.302066,2022-02-14 01:14:54.236719,15.802616,74.412967
17901,2022-08-13 03:33:54.163055,2022-08-13 08:36:52.632335,,
17902,2022-02-02 07:02:42.634274,2022-02-02 07:15:10.617534,14.447564,76.038354
17903,2022-12-30 18:44:34.867106,2022-12-30 19:47:12.390432,13.398308,77.689728
17904,2022-12-07 03:09:08.009288,2022-12-07 03:15:03.950781,13.282372,77.094456
17905,2022-10-29 16:49:54.281729,2022-10-30 00:23:36.975946,,
17906,2022-03-25 00:13:33.972439,2022-03-25 00:23:32.642475,,
17907,2022-12-04 22:55:33.868543,2022-12-05 00:53:30.596310,15.487193,75.668878
17908,2022-04-17 10:00:06.191317,2022-04-17 10:19:27.712156,12.871939,77.63591
17909,2022-06-25 07:21:23.334633,2022-06-25 09:55:30.222024,,
17910,2022-01-13 17:14:39.581526,2022-01-13 18:10:58.597574,13.007287,77.69355
17911,2022-12-29 09:55:19.660823,2022-12-29 10:27:33.660586,13.026662,77.540304
17912,2022-03-03 05:44:35.589861,2022-03-03 07:29:55.185373,,
17913,2022-02-03 21:11:20.689235,2022-02-03 22:31:12.856170,16.172326,75.652363
17914,2022-02-08 02:47:12.191965,2022-02-08 02:48:19.418756,16.108447,77.550903
17915,2022-09-17 23:51:47.169338,2022-09-17 23:58:27.268124,13.841779,75.63425
17916,2022-04-08 22:29:28.458361,2022-04-08 22:53:29.710680,13.996092,75.57113
17917,2022-05-29 15:57:40.087209,2022-05-29 17:57:40.087209,,
17918,2022-09-24 12:07:09.810890,2022-09-24 14:07:09.810890,13.297616,77.046401
17919,2022-10-19 11:41:18.820597,2022-10-19 12:14:13.062874,14.441238,75.873743
17920,2022-09-05 11:00:43.376422,,15.403199,75.092925
17921,2022-07-21 10:23:57.529503,2022-07-21 15:22:03.181335,12.80856,75.497611
17922,2022-06-20 07:53:45.786525,2022-06-20 09:53:45.786525,,
17923,2022-05-15 11:16:00.738022,2022-05-15 11:55:33.240271,12.902549,77.471826
17924,2022-10-30 18:29:03.186724,2022-10-30 19:00:11.089277,14.906473,74.139282
17925,2022-09-25 15:00:17.017616,2022-09-25 17:00:17.017616,13.292114,74.73661
17926,2022-05-08 10:08:48.163521,2022-05-08 11:40:26.544116,12.864234,76.219614
17927,2022-07-01 09:54:44.142940,,12.17972,76.772077
17928,2022-09-29 11:37:40.684338,2022-09-29 13:26:58.700345,13.029601,77.610291
17929,2022-06-13 03:49:04.364629,2022-06-13 04:13:34.185074,,
17930,2022-11-27 16:06:17.307798,2022-11-27 18:06:17.307798,12.171077,76.662856
17931,2022-04-20 04:25:04.098356,2022-04-20 06:25:04.098356,13.058805,77.610323
17932,2022-04-26 11:19:21.120147,2022-04-26 13:51:08.068460,13.095367,77.518504
17933,2022-02-05 15:16:23.669258,,13.12039,77.617317
17934,2022-09-10 19:08:48.116500,,12.917315,75.22862
17935,2022-09-25 08:55:38.642808,2022-09-25 10:55:00.853531,,
17936,2022-06-25 09:26:35.327378,2022-06-25 09:47:21.646647,12.91197,75.349325
17937,2022-06-06 11:33:47.914078,2022-06-06 11:51:47.911488,13.444823,77.701136
17938,2022-01-05 00:59:15.724834,2022-01-05 03:13:55.910708,,
17939,2022-02-05 09:18:38.673949,,17.407823,76.78958
17940,2022-04-18 00:40:26.494463,,,
17941,2022-05-16 09:02:35.772505,2022-05-16 10:54:48.653230,13.136698,77.557397
17942,2022-12-28 07:09:19.989111,,13.076043,77.578879
17943,2022-04-24 14:47:16.011971,,12.947357,77.603008
17944,2022-06-30 12:37:07.003397,,17.155428,76.754454
17945,2022-05-22 18:04:14.785618,,12.981513,77.622373
17946,2022-07-10 06:45:52.300310,,12.886383,77.646519
17947,2022-07-23 09:07:09.923219,2022-07-23 10:31:40.083177,15.333631,75.522642
17948,2022-12-06 04:03:53.186747,2022-12-06 07:30:05.911834,12.940557,77.522306
17949,2022-09-20 02:25:03.038873,2022-09-20 06:37:47.448672,,
17950,2022-01-08 13:20:42.301836,2022-01-08 13:54:49.959128,16.868288,75.631351
17951,2022-04-23 09:14:26.327146,2022-04-23 10:34:35.129367,15.270229,76.349446
17952,2022-11-10 09:36:10.885443,2022-11-10 10:31:23.237344,15.89557,74.619777
17953,2022-10-13 16:15:31.420919,2022-10-13 18:15:31.420919,15.341996,75.087573
17954,2022-07-08 00:55:59.236879,,14.568042,75.962065
17955,2022-12-21 09:52:20.094641,2022-12-21 10:22:17.414737,13.437715,77.126403
17956,2022-05-24 12:54:59.877867,2022-05-24 19:17:39.235715,13.353732,77.652975
17957,2022-04-13 08:51:34.896819,,,
17958,2022-07-30 08:05:10.623276,2022-07-30 10:05:10.623276,12.712678,77.680361
17959,2022-06-16 12:57:16.039198,2022-06-16 13:12:32.854843,13.410446,75.740867
17960,2022-06-08 02:57:16.573109,2022-06-08 03:57:51.905699,15.323572,75.172058
17961,2022-02-01 01:55:33.614706,2022-02-01 02:01:47.979405,13.189805,77.623442
17962,2022-10-04 21:26:26.458819,2022-10-05 09:24:31.766649,,
17963,2022-09-25 09:28:31.166473,2022-09-25 10:52:03.725094,15.923361,74.552942
17964,2022-06-26 16:32:17.069833,,12.791122,74.903361
17965,2022-07-31 18:10:36.213445,2022-07-31 19:11:56.316005,17.283682,76.87595
17966,2022-09-13 04:44:18.185409,,,
17967,2022-04-16 12:03:13.871509,2022-04-16 12:16:20.304005,12.206269,76.501705
17968,2022-03-04 09:35:35.333465,2022-03-04 10:01:20.671511,13.230667,78.065608
17969,2022-09-13 16:22:50.958117,,12.816873,77.187735
17970,2022-04-28 13:15:10.064401,2022-04-28 15:15:10.064401,12.982994,74.864113
17971,2022-02-21 07:25:13.240156,2022-02-21 08:03:56.216901,12.874545,77.567841
17972,2022-02-04 00:06:26.018606,2022-02-04 00:36:02.170838,,
17973,2022-07-17 06:05:12.179529,2022-07-17 07:52:40.868453,15.282651,75.169583
17974,2022-11-07 10:50:50.120992,,13.014255,77.609858
17975,2022-05-29 08:25:12.157633,2022-05-29 09:51:57.135535,13.346562,74.667884
17976,2022-05-09 06:30:24.418066,2022-05-09 07:09:54.804924,12.938597,77.57561
17977,2022-05-12 04:45:49.197806,2022-05-12 04:53:40.278669,,
17978,2022-02-16 15:32:07.101397,,13.31478,77.245992
17979,2022-05-31 08:26:10.837589,2022-05-31 10:26:10.837589,15.366983,75.019508
17980,2022-04-23 10:37:19.703325,,13.478119,77.80307
17981,2022-03-19 18:18:30.050358,2022-03-19 19:17:50.235296,,
17982,2022-11-03 00:12:12.311701,2022-11-03 01:46:40.306948,12.942971,77.593828
17983,2022-05-10 04:38:10.240565,2022-05-10 06:06:26.246345,12.233888,76.399895
17984,2022-01-28 11:07:27.494090,2022-01-28 13:28:06.567635,14.508601,75.920425
17985,2022-01-20 20:21:25.825404,,15.868909,74.376913
17986,2022-07-08 09:50:00.419030,2022-07-08 10:16:29.008356,12.187378,76.593566
17987,2022-12-27 07:09:43.781683,2022-12-27 09:09:43.781683,12.867989,74.827283
17988,2022-04-11 12:37:07.912102,2022-04-11 14:37:07.912102,12.869721,74.879768
17989,2022-05-08 09:09:28.112556,2022-05-08 10:23:15.115985,12.830032,77.579568
17990,2022-09-06 20:15:29.429610,,,
17991,2022-11-17 05:40:57.942332,2022-11-17 06:09:05.954497,12.824686,74.840882
17992,2022-04-29 09:30:54.633212,2022-04-29 13:42:23.144378,13.005162,77.611864
17993,2022-07-19 02:05:01.788846,2022-07-19 02:22:38.225647,12.836128,77.234552
17994,2022-07-25 06:15:45.770165,2022-07-25 06:34:19.872542,12.816337,75.040615
17995,2022-12-24 14:50:29.260031,2022-12-24 15:55:35.029022,16.800335,75.697872
17996,2022-08-12 20:33:16.551848,2022-08-12 22:32:07.580290,15.261574,76.874302
17997,2022-03-28 09:19:59.790160,,12.885875,77.664746
17998,2022-09-14 10:47:43.949303,,14.796389,74.101923
17999,2022-08-22 07:57:06.757826,2022-08-22 08:59:38.718237,12.949626,77.622378
18000,2022-03-13 11:00:40.112494,2022-03-13 11:30:42.091287,12.978992,77.483811
18001,2022-12-26 07:41:47.275118,2022-12-26 08:00:26.331225,,
18002,2022-08-17 18:34:33.744305,2022-08-17 21:40:00.537482,13.369407,77.661788
18003,2022-02-24 06:42:37.904261,2022-02-24 08:42:37.904261,12.328708,76.622474
18004,2022-03-13 09:27:39.550298,2022-03-13 11:27:39.550298,17.505754,77.012079
18005,2022-11-05 15:05:47.849959,2022-11-05 15:06:05.773211,13.410701,77.09349
18006,2022-04-10 14:40:07.240784,,15.394313,75.526935
18007,2022-10-05 12:07:00.370223,2022-10-05 14:07:00.370223,12.35678,76.50824
18008,2022-08-31 04:36:51.986217,,,
18009,2022-04-14 01:16:29.265943,2022-04-14 05:15:57.127332,12.304733,76.766496
18010,2022-09-05 11:50:59.976925,2022-09-05 12:17:04.685456,13.179295,75.625336
18011,2022-10-16 02:28:40.574900,2022-10-16 03:08:59.050242,12.438299,76.862078
18012,2022-08-24 04:29:32.371279,2022-08-24 05:42:39.441306,,
18013,2022-08-05 04:05:13.829207,,13.046023,77.523798
18014,2022-01-08 22:36:31.821803,2022-01-08 23:30:29.505302,17.144704,76.76752
18015,2022-11-19 10:39:09.427878,,15.352718,74.957347
18016,2022-06-22 04:28:52.242675,2022-06-22 05:29:21.576160,12.655658,77.345415
18017,2022-07-18 09:48:49.509292,2022-07-18 18:47:31.914570,12.904804,76.021595
18018,2022-05-09 15:52:55.080026,,12.346196,76.50645
18019,2022-11-29 05:41:58.114261,2022-11-29 09:03:38.917353,16.844234,75.713351
18020,2022-05-14 10:15:45.076392,2022-05-14 11:24:51.778085,14.416098,75.924265
18021,2022-12-22 11:04:49.547958,,15.826409,74.498436
18022,2022-06-24 14:25:41.515166,2022-06-24 15:20:13.870336,14.795684,75.418858
18023,2022-03-02 16:43:51.301461,2022-03-02 17:02:46.411475,13.965546,75.597246
18024,2022-01-15 14:44:21.822194,2022-01-15 14:54:32.403616,13.127803,78.214748
18025,2022-08-20 09:45:35.562512,2022-08-20 10:25:01.179766,12.253547,76.704291
18026,2022-02-19 08:31:11.486117,2022-02-19 09:04:50.992491,16.859712,77.138714
18027,2022-04-18 19:13:22.975930,2022-04-18 19:20:18.047039,12.935623,77.637677
18028,2022-12-07 18:49:50.823941,2022-12-07 22:00:11.277140,17.330218,76.798148
18029,2022-06-20 19:29:21.833026,2022-06-21 01:26:58.597710,13.182072,78.211257
18030,2022-08-12 03:57:25.566626,2022-08-12 04:26:31.525068,,
18031,2022-10-06 15:36:57.151970,2022-10-06 16:24:18.988302,14.555248,75.850979
18032,2022-10-30 02:37:29.036632,2022-10-30 07:30:31.632498,12.85891,76.158661
18033,2022-11-18 07:25:45.898241,2022-11-18 09:25:45.898241,14.750426,75.34219
18034,2022-01-23 21:45:21.148443,2022-01-24 01:10:09.460909,14.416212,75.712624
18035,2022-11-26 09:17:07.082951,,16.1359,77.320297
18036,2022-03-06 07:40:29.381843,2022-03-06 08:12:48.046290,12.800615,77.670711
18037,2022-04-15 03:49:23.385168,2022-04-15 04:15:29.128144,12.825768,77.611474
18038,2022-05-13 22:30:14.668095,2022-05-13 23:22:10.226538,15.374342,75.048276
18039,2022-08-12 09:18:30.727515,,12.111462,76.517485
18040,2022-07-28 13:27:02.991111,2022-07-28 13:30:16.103462,,
18041,2022-10-05 10:26:17.264525,,16.243885,75.638639
18042,2022-09-07 00:35:50.493547,2022-09-07 08:31:56.738311,12.895721,74.933489
18043,2022-07-28 01:33:11.255717,2022-07-28 02:50:07.329872,12.304984,76.643705
18044,2022-10-15 04:34:50.282172,2022-10-15 05:27:30.064112,12.892311,74.895194
18045,2022-01-14 03:02:32.797977,2022-01-14 05:26:26.947533,14.349651,75.949682
18046,2022-03-27 04:09:12.418983,,16.927727,75.682497
18047,2022-09-17 11:16:11.374556,,17.279267,76.74143
18048,2022-10-15 07:26:36.275387,,13.003615,77.410573
18049,2022-04-19 15:09:01.754570,2022-04-19 18:40:49.324751,12.574001,76.790048
18050,2022-02-27 10:22:29.080878,2022-02-27 10:47:04.181109,13.000425,76.154213
18051,2022-06-26 02:31:09.084379,2022-06-26 03:16:00.727593,13.424721,77.223472
18052,2022-03-27 12:47:29.021523,2022-03-27 14:13:38.436503,13.077529,77.538521
18053,2022-11-07 15:21:06.414614,2022-11-07 17:21:06.414614,12.380512,76.616988
18054,2022-10-22 00:07:00.807797,,12.256395,76.678612
18055,2022-11-08 03:56:48.913564,,12.764673,74.834501
18056,2022-12-30 13:00:26.084257,2022-12-30 13:59:56.269095,12.955088,77.47681
18057,2022-02-06 05:23:55.924548,,17.219481,76.936822
18058,2022-08-26 01:10:03.203114,2022-08-26 01:16:33.584756,12.91273,77.586607
18059,2022-11-29 19:31:41.764140,2022-11-30 04:12:34.681612,14.476293,75.930967
18060,2022-04-23 21:06:39.418590,2022-04-23 22:02:20.716935,13.529183,74.731415
18061,2022-03-03 13:26:18.513350,2022-03-03 14:29:21.717756,17.454731,76.844634
18062,2022-06-18 15:27:26.868489,2022-06-18 16:59:13.757166,15.218964,75.114439
18063,2022-01-22 09:41:43.747402,2022-01-22 13:26:11.763173,15.441893,75.106764
18064,2022-08-08 00:10:11.463975,2022-08-08 01:28:10.818367,,
18065,2022-08-14 02:44:31.214221,,,
18066,2022-07-31 02:53:31.793781,,,
18067,2022-12-02 18:29:33.237104,2022-12-02 18:55:18.116579,12.736214,74.876287
18068,2022-01-22 00:55:28.460302,2022-01-22 11:43:39.285232,17.522751,77.018276
18069,2022-06-03 11:58:40.458263,2022-06-03 13:58:40.458263,13.413426,76.983292
18070,2022-09-08 17:03:08.923417,,12.91552,75.102942
18071,2022-09-15 01:46:22.904496,2022-09-15 05:33:04.568019,17.476383,76.882069
18072,2022-02-13 12:06:06.914416,2022-02-13 14:59:17.290116,16.866504,75.82847
18073,2022-11-21 08:09:44.154872,2022-11-21 08:40:53.955271,12.378609,76.42961
18074,2022-09-12 09:04:38.968547,,13.145408,76.170689
18075,2022-11-09 07:37:49.341710,2022-11-09 09:37:49.341710,13.03011,77.546074
18076,2022-10-22 16:00:41.506369,2022-10-22 16:19:00.199123,15.073442,75.387485
18077,2022-06-03 12:36:01.204431,2022-06-03 13:45:33.461125,,
18078,2022-10-30 15:37:05.345911,2022-10-30 17:57:10.526842,,
18079,2022-05-07 12:29:41.624581,,13.96036,75.615628
18080,2022-12-27 13:04:32.976269,2022-12-27 20:52:04.123449,12.66322,77.255307
18081,2022-06-26 15:20:11.499320,2022-06-26 15:41:43.813870,14.124767,75.610623
18082,2022-06-14 12:21:51.212974,2022-06-14 13:44:02.394203,12.720942,77.198297
18083,2022-04-25 10:14:47.476633,,15.376692,75.031011
18084,2022-01-03 01:40:04.606801,2022-01-03 02:09:00.990566,12.934368,77.621905
18085,2022-08-18 23:45:39.160256,,16.7233,75.708493
18086,2022-12-22 12:38:59.204515,2022-12-22 13:19:19.713897,,
18087,2022-05-11 08:52:54.606636,2022-05-11 09:30:34.345257,,
18088,2022-04-12 16:57:26.004847,2022-04-12 18:53:33.136359,13.402581,77.787767
18089,2022-02-24 08:14:30.381171,2022-02-24 14:19:24.584394,,
18090,2022-10-25 10:53:31.702395,2022-10-25 12:53:31.702395,,
18091,2022-02-15 12:27:57.254238,2022-02-15 12:41:21.841076,,
18092,2022-01-16 16:22:17.949263,2022-01-16 22:53:31.371163,16.697339,77.124695
18093,2022-08-17 11:03:59.741129,2022-08-17 13:27:26.735422,12.935911,77.471526
18094,2022-12-01 16:39:45.312751,2022-12-01 18:39:45.312751,,
18095,2022-06-10 09:29:15.299724,,,
18096,2022-07-21 20:45:18.080505,2022-07-21 21:04:32.971546,12.971041,76.215606
18097,2022-06-13 08:22:28.101831,2022-06-13 08:44:34.096940,13.227389,77.604687
18098,2022-10-27 16:53:58.482486,2022-10-27 17:36:14.287733,12.644905,75.167903
18099,2022-06-13 12:12:20.324951,2022-06-13 15:24:12.798379,15.052557,76.991911
18100,2022-04-18 10:54:25.452851,2022-04-18 11:30:03.615579,,
18101,2022-10-08 05:12:06.991581,2022-10-08 06:48:45.000558,15.757658,74.512204
18102,2022-04-21 10:11:20.700827,,12.86403,77.465791
18103,2022-11-07 20:32:35.113572,,12.512184,76.877087
18104,2022-08-25 19:21:36.601902,2022-08-25 21:09:37.550647,12.544896,76.967682
18105,2022-05-17 04:52:56.100061,2022-05-17 06:26:21.077180,,
18106,2022-12-21 18:28:54.104699,,,
18107,2022-06-18 06:20:48.466221,2022-06-18 06:46:14.711718,12.347867,76.531067
18108,2022-10-22 14:44:31.414959,2022-10-22 17:10:44.381130,15.919475,74.443917
18109,2022-10-18 23:36:41.355750,2022-10-18 23:50:36.945790,11.811511,76.875283
18110,2022-09-19 08:16:32.231954,2022-09-19 09:37:11.997526,15.185895,75.005195
18111,2022-12-14 13:59:46.550590,2022-12-14 14:30:06.451802,,
18112,2022-08-02 07:31:47.116011,,,
18113,2022-10-11 09:06:36.577137,2022-10-11 12:01:07.082424,12.684552,77.34953
18114,2022-04-11 09:48:04.385532,,12.714262,77.611974
18115,2022-05-01 00:10:40.405582,2022-05-01 04:15:33.234134,,
18116,2022-04-13 01:47:55.535105,2022-04-13 03:42:38.186305,16.154751,75.621632
18117,2022-02-18 14:58:43.737956,2022-02-18 17:20:59.368639,16.798897,75.576532
18118,2022-07-05 12:02:27.987854,2022-07-05 13:13:33.649981,,
18119,2022-10-16 07:33:38.420742,,13.09245,77.612055
18120,2022-04-08 03:57:10.654294,2022-04-08 04:33:21.327839,,
18121,2022-08-02 12:09:19.618648,2022-08-02 15:58:32.248246,16.771794,75.703981
18122,2022-08-23 07:29:43.352202,2022-08-23 09:29:43.352202,13.099352,77.589342
18123,2022-05-12 14:40:45.031567,,13.908801,75.490287
18124,2022-10-19 21:04:46.825796,,15.289802,76.145067
18125,2022-06-10 07:29:14.872209,2022-06-10 09:28:54.792934,15.033239,77.099828
18126,2022-11-19 07:19:55.127949,2022-11-19 07:54:05.029462,13.131741,77.545273
18127,2022-03-09 19:31:04.204709,2022-03-09 20:17:07.521323,15.084003,76.773051
18128,2022-09-09 11:35:54.660931,,12.950845,77.624947
18129,2022-09-10 00:31:52.316758,2022-09-10 03:35:56.173154,16.881561,77.317734
18130,2022-10-31 05:12:50.280654,2022-10-31 05:42:47.840956,15.348022,75.268006
18131,2022-05-16 00:30:26.004736,2022-05-16 01:08:19.382572,16.798626,77.076105
18132,2022-05-05 05:49:10.284812,2022-05-05 06:13:28.704965,12.944617,77.549115
18133,2022-11-20 12:38:25.405809,2022-11-20 14:42:42.745403,12.966312,74.965724
18134,2022-05-29 15:56:07.137042,,,
18135,2022-02-05 21:08:11.726837,,12.547427,76.985959
18136,2022-12-10 05:00:37.807734,,12.960666,77.837155
18137,2022-02-14 12:19:10.788645,2022-02-14 13:40:33.853393,,
18138,2022-09-06 11:55:43.763369,2022-09-06 12:05:44.243947,12.951111,77.669444
18139,2022-10-23 22:26:02.839202,2022-10-23 22:49:35.280474,17.765691,77.482859
18140,2022-01-22 16:51:03.918682,,12.991788,75.013812
18141,2022-05-12 09:12:40.930469,2022-05-12 09:58:59.577165,12.914283,77.607079
18142,2022-04-26 12:58:28.531169,,17.028103,76.904772
18143,2022-05-25 22:48:50.139266,2022-05-26 01:29:45.605255,15.885463,74.430643
18144,2022-01-28 10:33:39.804542,2022-01-28 10:46:17.429298,12.848155,74.738208
18145,2022-09-07 10:11:16.953610,2022-09-07 10:27:57.642298,13.03505,77.54283
